"gene_id","T1728C_MKRN260030439-1A_23M5KWLT4_L1_T1728C_MKRN260030439-1A_23M5KWLT4_L1","T1729C_MKRN260030440-1A_23M5KWLT4_L1_T1729C_MKRN260030440-1A_23M5KWLT4_L1","T1730I_MKRN260030443-1A_23M5KWLT4_L3_T1730I_MKRN260030443-1A_23M5KWLT4_L3","T1739I_MKRN260030444-1A_23M5KWLT4_L3_T1739I_MKRN260030444-1A_23M5KWLT4_L3","T1740C_MKRN260030441-1A_23M5KWLT4_L1_T1740C_MKRN260030441-1A_23M5KWLT4_L1","T1742C_MKRN260030442-1A_23M5KWLT4_L3_T1742C_MKRN260030442-1A_23M5KWLT4_L3","T1743I_MKRN260030445-1A_23M5KWLT4_L3_T1743I_MKRN260030445-1A_23M5KWLT4_L3","T1760I_MKRN260030446-1A_23M5KWLT4_L3_T1760I_MKRN260030446-1A_23M5KWLT4_L3"
"ENSMUSG00000000416",42.6575001010381,42.9379581103994,69.9845417850244,44.1004404957634,39.5779434271838,25.3102963763598,24.0562873437692,12.406100516659
"ENSMUSG00000000420",10235.6124601414,8777.23427040082,8577.95145232753,11026.1857444407,14417.6793913312,8782.67284259687,14584.3856835442,15194.3716077781
"ENSMUSG00000000435",0,0,0,0,0,3.03723556516318,0,0
"ENSMUSG00000000439",565.485321852223,527.779068440327,719.225752498405,811.017856922087,567.822331210412,767.408186131231,636.96865184154,696.809312352348
"ENSMUSG00000000440",33.9072436700559,46.5161212862661,69.9845417850244,64.5372299938001,54.9244929193571,57.7074757381005,53.3422023709664,39.2859849694202
"ENSMUSG00000000441",1076.28154101081,913.326150639955,1190.81389560365,1290.744599876,1055.68106243529,1161.23639774739,1007.22629182825,1058.6539107549
"ENSMUSG00000000486",254.851218552356,295.198462008996,261.634517750168,58.08350699442,67.8479030180293,116.427363331255,75.3066386413644,129.230213715198
"ENSMUSG00000000489",807.211155758105,902.591661112355,1133.7495769174,669.035950935727,572.668609997414,908.133433983791,661.024939185309,602.729716767684
"ENSMUSG00000000530",438.606603602981,575.189730520559,586.793465735974,207.594756480057,239.890799956604,395.853035326268,358.752459083166,323.592455142856
"ENSMUSG00000000531",850.962437913016,890.068089996822,1150.97654104909,1215.45116488323,980.563741236757,840.301839695147,983.170004484479,810.531900421722
"ENSMUSG00000000532",1170.34679764386,1229.09905091018,1297.40573616853,1540.28855585203,1074.25846445213,1330.30917754147,1474.75500672672,1190.98564959926
"ENSMUSG00000000538",949.402822761565,948.213241604655,1060.53497935768,1235.88795438127,1036.29594728728,1255.39070026745,914.138919063229,1144.46277266179
"ENSMUSG00000000544",0,1.78908158793331,0,1.07562049989667,0,0,0,0
"ENSMUSG00000000552",778.772822357413,765.726919635457,757.986421794726,645.372299938001,673.632751393291,739.060654189708,563.753864273547,559.308364959377
"ENSMUSG00000000555",10511.2455377173,10755.0639658611,12117.0158961333,14458.490759611,11357.2543373394,12820.1713205538,13124.2736343311,10948.3837059516
"ENSMUSG00000000560",15.3129487542188,6.26178555776659,4.30674103292458,10.7562049989667,18.5774020168414,6.07447113032636,11.5051809035418,33.0829347110907
"ENSMUSG00000000561",1097.06340003439,1014.40926035819,838.737816162062,961.604726907621,1219.64682806219,1041.77179885097,1031.28257917202,1024.53713433409
"ENSMUSG00000000562",30.6258975084376,41.1488765224661,26.9171314557786,15.0586869985533,13.7311232298393,15.1861778258159,12.5511064402274,16.5414673555453
"ENSMUSG00000000563",5204.21501232664,5561.3601160907,4904.30135124287,5553.42864096649,5742.84036259748,6356.93403788654,5636.49271719879,5956.99593141577
"ENSMUSG00000000567",3736.35949602939,3354.52797737496,3321.57402164308,4273.44024608946,4270.37932448001,3314.63641344809,4023.67553962957,4800.12705823732
"ENSMUSG00000000568",7297.71386343913,7031.09064057791,6144.64276872515,5593.22659946267,7381.69030573536,5771.7599856651,7204.33509669052,6194.77952465173
"ENSMUSG00000000579",138.910320841842,98.3994873363321,55.9876334280196,100.03270649039,138.11894542956,133.63836486718,96.2251493750767,86.8427036166131
"ENSMUSG00000000581",1672.39276037147,1605.70072517015,1640.86833354427,1576.85965284851,1602.50285223536,1508.49366403105,1518.68387926751,1835.06903475581
"ENSMUSG00000000594",3736.35949602939,4508.48560159194,3174.06814126542,1359.58431186939,1535.4626623485,1667.44232527459,1544.83201768466,1928.11478863075
"ENSMUSG00000000600",891.432373906308,953.580486368454,865.654947617841,787.354205924361,917.56211700573,777.532304681775,806.40858878461,802.261166743949
"ENSMUSG00000000605",1192.22243872132,1135.17226754369,1143.43974424148,1118.64531989253,1154.22206443767,1094.4172153138,1028.14480256196,1121.71825504792
"ENSMUSG00000000617",0,0,0,0,0,1.01241185505439,1.04592553668562,0
"ENSMUSG00000000627",14.219166700346,16.9962750853664,6.46011154938687,6.45372299938001,4.84627878700209,7.08688298538076,37.6533193206822,5.16920854860792
"ENSMUSG00000000628",2443.50910835177,3274.01930591796,3540.14112906401,4605.80698055753,2150.1323551666,3976.75376665366,3727.67861274754,3492.31729543951
"ENSMUSG00000000631",1614.42231151621,1679.94761106938,1967.1039667883,1739.27834833291,1648.54250071188,2169.59860538157,1741.46601858155,1750.29401455864
"ENSMUSG00000000632",0,0,0,0,0.807713131167016,0,0,1.03384170972158
"ENSMUSG00000000673",26.2507692929465,31.3089277888329,33.3772430051655,11.8318254988633,15.3465494921733,10.1241185505439,18.8266596603411,18.6091507749885
"ENSMUSG00000000682",2669.92199350343,2995.81711899433,1834.67168002587,718.514493930974,1054.87334930412,1023.54838545999,882.76115296266,1072.09385298128
"ENSMUSG00000000686",21.8756410774554,29.5198462008996,30.1471872304721,25.81489199752,29.0776727220126,23.2854726662511,14.6429575135986,12.406100516659
"ENSMUSG00000000690",149.84814138057,186.959025939031,201.340143289224,205.443515480263,167.196618151572,165.023132373866,176.761415699869,252.257377172067
"ENSMUSG00000000693",6975.04815754666,7752.985061309,8462.7461296968,6615.06607436451,6702.40356242389,7482.73602070703,6704.3826901548,7655.59786048833
"ENSMUSG00000000706",0,0,0,4.30248199958667,0,0,0,25.8460427430396
"ENSMUSG00000000708",1383.63429814906,1550.23919594421,1428.76133767273,931.487352910514,1163.91462201167,1263.48999510788,951.792238383911,1001.79261672022
"ENSMUSG00000000711",2748.67430138227,2621.89906711627,2571.12439665598,2734.22731073733,3193.69772063438,2498.63245827424,2927.54557718304,3473.70814466452
"ENSMUSG00000000730",4.37512821549108,9.83994873363321,5.38342629115573,6.45372299938001,3.23085252466806,8.09929484043515,9.41332983017054,7.23689196805109
"ENSMUSG00000000731",4.37512821549108,0,0,0,0,0,0,0
"ENSMUSG00000000732",306.258975084376,403.437898078961,386.530007704981,111.864531989253,184.966307037247,188.308605040117,139.108096379187,137.500947392971
"ENSMUSG00000000738",1240.34884909172,1433.05435193458,1449.21835757912,1652.15308784128,1491.03844013431,1590.49902429045,1749.83342287504,1399.82167496302
"ENSMUSG00000000739",2.18756410774554,2.68362238189997,0,1.07562049989667,0.807713131167016,4.04964742021758,3.13777661005685,0
"ENSMUSG00000000740",282.195769899175,397.176112521195,242.254183102008,415.189512960114,211.620840365758,289.549790545557,427.783544504417,307.05098778731
"ENSMUSG00000000743",2177.72006926069,2185.36315966054,2155.52388697875,2406.16305826885,2146.90150264193,2181.74754764222,2084.52959461443,2213.45510051391
"ENSMUSG00000000751",2907.27269919383,3051.27864822026,2869.366213186,3084.87959370364,3268.00732870174,3083.80651049568,3136.73068452016,3427.18526772705
"ENSMUSG00000000753",6615.19386182252,5468.32787351816,6794.96066469676,6232.14517640129,7716.89125516967,7876.56423232319,6436.62575276328,6462.54452746962
"ENSMUSG00000000759",1106.90743851924,1110.12512531262,1016.3908837702,1291.8202203759,924.023822055066,1067.08209522733,1174.57437769795,1029.7063428827
"ENSMUSG00000000776",573.141796229332,523.306364470493,594.330262543592,700.228945432731,677.671317049126,680.340766596553,636.96865184154,602.729716767684
"ENSMUSG00000000782",367.510770101251,356.027235998729,296.088446013565,321.610529469104,407.087418108176,317.89732248708,403.727257160648,411.469000469191
"ENSMUSG00000000787",10106.5461777844,9673.56414595541,9079.68678266325,11373.6111659074,10295.1115698548,8951.74562239095,10957.1159223185,9460.68548566222
"ENSMUSG00000000791",605.955257845515,930.322425725321,751.526310245339,106.48642948977,176.081462594409,251.07814005349,209.185107337123,157.143939877681
"ENSMUSG00000000792",2.18756410774554,2.68362238189997,0,0,2.42313939350105,0,2.09185107337123,23.7783593235964
"ENSMUSG00000000794",2.18756410774554,1.78908158793331,9.69016732408031,4.30248199958667,0.807713131167016,17.2110015359247,10.4592553668562,3.10152512916475
"ENSMUSG00000000804",1079.56288717243,1061.81992243842,1174.66361673018,1058.41057189832,1005.60284830293,944.58026076575,1029.19072809865,972.845048848011
"ENSMUSG00000000805",1.09378205387277,0.894540793966655,4.30674103292458,0,0.807713131167016,5.06205927527197,0,4.13536683888634
"ENSMUSG00000000811",487.826796027256,389.125245375495,450.054437940619,690.548360933661,491.897296880712,415.088860572302,590.947928227373,557.240681539934
"ENSMUSG00000000817",52.501538585893,71.5632635173324,69.9845417850244,3.22686149969,15.3465494921733,10.1241185505439,5.22962768342808,34.1167764208123
"ENSMUSG00000000823",591.736091145169,615.444066249059,514.655553434488,705.607047932214,603.361708981761,603.397465612419,468.574640435156,429.044309534457
"ENSMUSG00000000826",3035.24519949694,3164.88532905403,3096.54680267277,3341.95289317895,2995.80800349846,3121.2657491327,3146.14401435033,2949.55039783568
"ENSMUSG00000000827",2258.65994124727,2446.5690714988,2289.03285899942,2573.95985625273,2289.05901372732,2258.69084862635,2425.50131957394,2802.74487505521
"ENSMUSG00000000838",3215.71923838595,3138.94364602899,2838.1423406973,3008.51053821098,2797.11057323137,2566.46405256289,2655.60493764478,2639.3978849192
"ENSMUSG00000000861",228.600449259409,186.064485145064,251.944350426088,228.031545978094,126.810961593221,207.544430286151,163.164383722956,155.076256458238
"ENSMUSG00000000869",36.0948077778014,40.2543357284995,29.0705019722409,40.8735789960734,49.270501001188,44.5461216223933,39.7451703940534,27.9137261624828
"ENSMUSG00000000876",333.603526431195,333.663716149562,305.778613337645,224.804684478404,367.509474680992,365.480679674636,215.460660557237,330.829347110907
"ENSMUSG00000000881",1339.88301599414,1236.25537726192,1330.7829791737,1425.19716236308,1414.30569267344,1225.01834461582,1289.62618673336,1560.06713996987
"ENSMUSG00000000884",115.940897710514,93.0322425725321,113.05195211427,161.3430749845,171.235183807407,146.799718982887,138.062170842501,102.350329262437
"ENSMUSG00000000901",429.856347171999,378.390755847895,538.342629115573,500.16353245195,456.357919109364,539.615518743992,457.069459531614,636.846493188496
"ENSMUSG00000000902",2048.6537869037,1826.65230127991,1781.91410237255,1878.03339281958,2567.72004397994,1763.62145150475,2156.69845664574,2722.10522169693
"ENSMUSG00000000903",2.18756410774554,2.68362238189997,0,0,2.42313939350105,0,0,0
"ENSMUSG00000000915",561.110193636732,626.178555776659,602.943744609441,557.171418946474,592.861438276589,539.615518743992,571.075343030346,743.332189289819
"ENSMUSG00000000916",255.945000606228,312.194737094363,360.689561507434,419.4919949597,281.891882777288,280.438083850067,367.119863376651,426.976626115014
"ENSMUSG00000000934",218.756410774554,254.04958548653,285.321593431254,246.317094476337,240.698513087771,344.220030718494,253.113979877919,205.734500234595
"ENSMUSG00000000938",867.369168721107,777.355949957023,790.286979541661,781.976103424877,957.94777356408,817.016367028896,812.684142004724,897.374604038335
"ENSMUSG00000000942",54.6891026936385,45.6215804922994,83.9814501420293,59.1591274943167,76.7327474608665,77.9557128391883,58.5718300543945,64.0981860027382
"ENSMUSG00000000948",6.56269232323663,4.47270396983328,7.53679680761802,2.15124099979334,2.42313939350105,9.11170669548954,3.13777661005685,2.06768341944317
"ENSMUSG00000000957",16331.2598463743,15779.6996055718,18568.5139634543,16603.278036405,17532.2212251112,17372.9874327334,15500.6164536808,14709.4998459187
"ENSMUSG00000000958",394.85532144807,402.543357284995,434.980844325383,340.971698467244,352.970638319986,422.175743557682,365.02801230328,337.032397369236
"ENSMUSG00000000959",850.962437913016,812.243040921723,1008.85408696258,946.546039909067,1004.79513517177,1044.80903441613,844.061908105292,931.491380459147
"ENSMUSG00000000976",662.831924646899,584.135138460226,546.956111181422,657.204125436864,669.594185737456,657.055293930302,598.269406984172,554.139156410769
"ENSMUSG00000000982",141.097884949587,201.271678642497,124.895489954813,43.0248199958667,25.8468201973445,73.9060654189708,44.9747980774815,69.2673945513461
"ENSMUSG00000000983",4.37512821549108,0,0,0,0.807713131167016,4.04964742021758,0,46.5228769374713
"ENSMUSG00000001016",3424.63161067565,3742.75868195649,3644.57959911243,4088.43352010723,3710.63412458127,3781.35827862816,4129.31401883481,4095.04701220719
"ENSMUSG00000001017",5110.14975569359,5400.3427731767,5215.46339087167,5691.10806495327,5645.91478685744,5457.91231059824,5821.62153719214,5231.23905119122
"ENSMUSG00000001018",1899.899427577,1811.44510778248,1683.93574387351,1775.8494453294,1949.01178550601,2091.64289254238,1680.80233745379,2133.84928886535
"ENSMUSG00000001020",25.1569872390737,41.1488765224661,29.0705019722409,38.72233799628,29.8853858531796,20.2482371010879,36.6073937839966,70.3012362610677
"ENSMUSG00000001021",12.0316025926005,7.15632635173324,15.073593615236,8.60496399917334,16.1542626233403,13.1613541157071,21.9644362703979,18.6091507749885
"ENSMUSG00000001023",5.46891026936385,1.78908158793331,5.38342629115573,0,3.23085252466806,7.08688298538076,3.13777661005685,2.06768341944317
"ENSMUSG00000001025",29111.0093638238,30553.0408179311,18883.9827441161,31854.5011044398,33772.9091534864,28422.4504187971,32278.3079876548,39416.2490248451
"ENSMUSG00000001027",0,1.78908158793331,0,2.15124099979334,0.807713131167016,844.351487115365,2.09185107337123,1.03384170972158
"ENSMUSG00000001029",120.316025926005,124.341170361365,149.659250894129,95.7302244908034,98.5410020023759,147.812130837942,132.832543159073,134.399422263806
"ENSMUSG00000001034",845.493527643652,745.152481374224,778.443441701118,838.983989919401,748.750072591823,735.01100676949,786.536003587583,768.144390323137
"ENSMUSG00000001036",2283.81692848635,2371.4276448056,2338.56038087805,2854.69680672576,2714.72383385234,2400.42850833397,2150.42290342563,2593.90884969145
"ENSMUSG00000001039",154.223269596061,160.122802120031,141.04576882828,180.70424398264,205.159135316422,156.923837533431,163.164383722956,185.057666040164
"ENSMUSG00000001052",2954.30532751035,2955.56278326583,2895.20665938355,2933.21710321821,2685.64616113033,2574.56334740332,2674.43159730512,2594.94269140118
"ENSMUSG00000001053",318.290577676976,300.565706772796,415.600509677222,409.81141046063,382.048311041998,376.617210080235,445.564278628072,346.336972756731
"ENSMUSG00000001054",504.233526835347,486.63019191786,466.204716814086,484.0292249535,507.243846372886,479.883219295783,461.253161678357,469.364136213599
"ENSMUSG00000001056",1567.38968319968,1731.83097711944,1489.05571213367,2138.33355379457,1823.81625017512,1900.2970519371,2167.1577120126,2239.30114325695
"ENSMUSG00000001062",407.980706094544,453.532182541094,442.517641133001,431.323820458564,352.162925188819,486.970102281163,391.17615072042,372.18301549977
"ENSMUSG00000001065",300.790064815012,373.023511084095,330.542374276962,328.064252468484,260.891341366946,251.07814005349,272.986565074946,314.287879755362
"ENSMUSG00000001076",1.09378205387277,0.894540793966655,3.23005577469344,0,1.61542626233403,0,3.13777661005685,0
"ENSMUSG00000001082",1605.67205508523,1430.37072955268,1531.04643720469,1667.21177483983,1760.81462594409,1472.04683724909,1508.22462390066,1582.81165758375
"ENSMUSG00000001089",1715.0502604725,1657.58409122021,1683.93574387351,2022.16653980574,1752.73749463242,1694.77744536106,2020.72813687661,1449.44607702966
"ENSMUSG00000001095",0,0.894540793966655,0,0,0,1.01241185505439,0,0
"ENSMUSG00000001098",1856.14814542209,1816.81235254628,2136.14355233059,2747.13475673609,1982.12802388386,2212.11990329385,2426.54724511063,2436.76490981377
"ENSMUSG00000001100",1461.29282397402,1469.73052448721,1405.07426199164,1674.74111833911,1659.04277141705,1770.70833449014,1437.10168740604,1653.11289384481
"ENSMUSG00000001105",754.709617172212,721.894420731091,667.54486010331,789.505446924154,855.368205905869,835.239780419875,867.072269912376,896.340762328613
"ENSMUSG00000001119",27555.6512832167,28899.0348898868,34585.2838649008,23604.4918702324,27732.8303586195,28466.9965404194,25269.5609663245,23229.3893757343
"ENSMUSG00000001120",432.043911279745,336.347338531462,361.766246765665,408.735789960734,472.512181732704,411.039213152084,378.625044280193,374.250698919213
"ENSMUSG00000001123",1202.06647720618,1611.06796993395,1268.33523419629,698.077704432937,887.67673115255,993.17602980836,986.307781094536,884.968503521676
"ENSMUSG00000001127",892.526155960181,968.787679865888,966.863361891569,940.092316909687,952.293781645911,1006.33738392407,913.092993526543,1066.92464443267
"ENSMUSG00000001128",1322.38250313218,1631.64240819518,1679.62900284059,1102.51101239408,1194.60772099602,1241.21693429669,1386.89726164513,1066.92464443267
"ENSMUSG00000001131",3567.91705973298,3298.17190735506,2759.54431684643,4475.65690007003,4005.44941745723,3750.98592297653,3957.78223081837,3686.67953686717
