"gene_id","KO2869M_MKRN260030436-1A_23M5KWLT4_L1_KO2869M_MKRN260030436-1A_23M5KWLT4_L1","KO2881C_MKRN260030434-1A_23M5KWLT4_L1_KO2881C_MKRN260030434-1A_23M5KWLT4_L1","KO2882C_MKRN260030435-1A_23M5KWLT4_L1_KO2882C_MKRN260030435-1A_23M5KWLT4_L1","KO2883M_MKRN260030438-1A_23M5KWLT4_L1_KO2883M_MKRN260030438-1A_23M5KWLT4_L1","KO2884M_MKRN260030437-1A_23M5KWLT4_L1_KO2884M_MKRN260030437-1A_23M5KWLT4_L1","KO2868C_MKRN260030433-1A_23M5KWLT4_L1_KO2868C_MKRN260030433-1A_23M5KWLT4_L1","WT2868C_MKRN260030427-1A_23M5KWLT4_L1_WT2868C_MKRN260030427-1A_23M5KWLT4_L1","WT2869M_MKRN260030430-1A_23M5KWLT4_L1_WT2869M_MKRN260030430-1A_23M5KWLT4_L1","WT2881C_MKRN260030428-1A_23M5KWLT4_L1_WT2881C_MKRN260030428-1A_23M5KWLT4_L1","WT2882C_MKRN260030429-1A_23M5KWLT4_L1_WT2882C_MKRN260030429-1A_23M5KWLT4_L1","WT2883M_MKRN260030432-1A_23M5KWLT4_L1_WT2883M_MKRN260030432-1A_23M5KWLT4_L1","WT2884M_MKRN260030431-1A_23M5KWLT4_L1_WT2884M_MKRN260030431-1A_23M5KWLT4_L1"
"ENSMUSG00000000168",1842.34472684729,1930.52154581936,1654.85502191049,1703.28425751232,1520.94056534278,1597.92664761486,1447.90644502767,1610.82662855241,1799.97852902066,1652.68213747279,2056.91418395752,1620.4270024422
"ENSMUSG00000000171",2472.18377286763,2559.87793761204,2005.33741738062,2395.93397531626,2340.04023953133,1980.58391043742,1286.27967907109,1419.74779057303,1694.90902762146,1571.21974987285,1944.85599897503,1544.17161409198
"ENSMUSG00000000182",0,0,0,2.88203766076535,0,2.34759056946355,1.12240809692068,0,2.12261618988286,0,0,1.12140276985619
"ENSMUSG00000000183",0,0,0,1.92135844051023,0,0,0,0,0,0,0,0
"ENSMUSG00000000184",3577.24118370776,4392.75903141635,2991.74663349757,3121.24678660887,3175.40208071003,3611.37682602476,2006.86567729417,3042.31669408506,2104.57395226885,2347.90223986681,3106.3821856205,2690.245244885
"ENSMUSG00000000194",1664.13784003987,2006.93581261375,1784.02765735438,1607.21633548681,1748.61090320501,1567.40797021183,1599.43153811196,1451.77217682656,1519.79319195613,1523.23505580713,1545.10997370094,1473.52323959104
"ENSMUSG00000000197",2.62068951187382,3.18392778309955,3.61322057185697,0.960679220255115,0.855903525797852,10.1728924676754,16.8361214538101,5.33739770892116,20.1648538038872,12.2751542958816,5.38741273954302,14.5782360081305
"ENSMUSG00000000202",2.62068951187382,1.06130926103318,5.41983085778546,1.92135844051023,11.1267458353721,0,0,1.06747954178423,0,2.23184623561484,0,1.12140276985619
"ENSMUSG00000000204",266.436767040505,287.614809739993,285.444425176701,206.54603235485,860.183043426841,191.71989650619,171.728438828863,236.9804582761,31.8392428482429,175.199929495765,205.799166650543,194.002679185121
"ENSMUSG00000000223",22.7126424362397,13.7970203934314,34.3255954326413,39.3878480304597,41.0833692382969,18.7807245557084,21.3257538414928,17.0796726685477,37.14578332295,17.8547698849187,19.3946858623549,4.48561107942477
"ENSMUSG00000000244",109.195396328076,108.253544625385,64.1346651504613,101.831997347042,133.520950024465,106.424105815681,81.9357910752093,73.6560883831121,67.9237180762515,56.9120790081784,62.493987778699,45.9775135641039
"ENSMUSG00000000247",0,2.12261852206637,2.70991542889273,0,4.27951762898926,5.47771132874829,0,2.13495908356847,4.24523237976572,0,0,0
"ENSMUSG00000000248",0,2.12261852206637,0.903305142964243,0,6.84722820638282,12.5204830371389,12.3464890661274,2.13495908356847,3.18392428482429,1.11592311780742,0,5.60701384928096
"ENSMUSG00000000253",326.712625813602,307.779685699623,415.520365763552,362.176066036178,227.670337862229,471.083174272353,401.822098697602,240.182896901452,203.771154228754,262.241932684744,260.750776593882,259.04403983678
"ENSMUSG00000000263",0,0,0,0,0,0,0,0,0,0,0,4.48561107942477
"ENSMUSG00000000266",87.3563170624605,97.6404520150528,130.979245729815,97.9892804660218,99.2848089925508,95.4686831581844,112.240809692068,83.2634042591702,62.6171776015443,47.9846940657191,108.825737338769,95.3192354377763
"ENSMUSG00000000275",1315.58613496066,1752.22158996579,1438.96509274204,1240.23687334935,1918.07980131299,1338.12662459422,1157.20274792522,1305.52747960212,1042.20454923248,1187.3421973471,1207.85793620554,1290.73458810448
"ENSMUSG00000000276",332.827568007975,342.802891313718,316.156800037485,301.653275160106,302.133944606642,341.183162762036,212.135130318008,281.814599031038,300.350190868424,248.850855271055,298.462665770683,355.484678044413
"ENSMUSG00000000278",4382.66642702364,3932.15081212794,3863.43609645807,3800.44699532924,4134.01402960363,3357.8370445227,4883.59762970186,5076.93270072581,5390.38381420752,5499.26912455497,5627.69134772663,5164.05975518776
"ENSMUSG00000000282",497.0574440854,583.720093568251,506.754185202941,430.384290674292,444.213929889085,469.51811389271,524.164581261956,593.518625232034,716.382964085465,536.759019665369,588.305471158097,560.701384928096
"ENSMUSG00000000290",1053.51718377327,1013.55034428669,900.595227535351,813.695299556083,1324.93865793507,678.453674574966,1043.83953013623,1227.60147305187,893.621415940683,1015.49003720475,1291.90157494242,995.805659632299
"ENSMUSG00000000295",525.885028716012,488.202260075264,593.471478927508,461.126025722455,464.755614508234,536.033180027511,702.627468672343,575.371473021702,705.76988313605,601.4825604982,529.043931023124,638.078176048173
"ENSMUSG00000000296",84.7356275505867,38.2071333971946,46.0685622911764,58.601432435562,93.2934843119659,49.2994019587346,243.562557031787,289.286955823527,354.476903710437,303.531088043618,298.462665770683,315.11417832959
"ENSMUSG00000000301",102.206890963079,105.069616842285,66.844580579354,97.9892804660218,80.4549314249981,77.4704887922972,107.751177304385,78.9934860920332,93.3951123548458,120.519696723201,79.7337085452366,82.9838049693582
"ENSMUSG00000000303",48.0459743843533,64.7398649230242,42.4553417193194,62.4441493165825,68.4722820638282,62.6024151856947,20.2033457445722,24.5520294610374,36.0844752280086,14.5070005314965,11.8523080269946,32.5206803258296
"ENSMUSG00000000305",0.873563170624605,0,0,0,0,0.782530189821184,0,0,0,1.11592311780742,0,2.24280553971238
"ENSMUSG00000000308",0,0,0.903305142964243,0,0,2.34759056946355,7.85685667844473,5.33739770892116,6.36784856964858,6.69553870684452,19.3946858623549,0
"ENSMUSG00000000317",305.747109718612,234.549346688333,326.996461753056,190.214485610513,378.309358402651,216.760862580468,230.093659868738,444.071489382241,192.096765184399,371.602398229871,513.959175352404,290.443317392754
"ENSMUSG00000000318",44.5517217018549,58.3720093568251,37.035510861534,27.8596973873983,109.555651302125,58.6897642365888,95.4046882382574,33.0918657953112,59.43325331672,33.4776935342226,24.7820986018979,25.7922637066924
"ENSMUSG00000000320",10.4827580474953,10.6130926103318,13.5495771444637,4.80339610127558,13.6944564127656,12.5204830371389,15.7137133568895,9.6073158760581,21.2261618988286,17.8547698849187,2.15496509581721,15.6996387779867
"ENSMUSG00000000325",75.1264326737161,93.3952149709201,99.3635657260668,79.7363752811746,95.0052913635616,94.6861529683632,122.342482564354,108.882913261992,109.314733778967,153.997390257424,151.925039255113,117.7472908349
"ENSMUSG00000000326",1805.65507368106,1512.36569697229,1951.13910880277,1966.51036386222,1921.50341541618,1877.28992538102,2275.12121245821,1890.50626849988,2141.7197355918,1914.92407015753,1753.0641054473,1721.35325172925
"ENSMUSG00000000339",1443.12635787185,1165.31756861444,1077.64303555634,1266.17521229624,1376.29286948295,1169.10010359285,1025.8810005855,1119.78603933166,1245.97570346124,1050.08365385678,1349.00814998157,1064.21122859353
"ENSMUSG00000000340",548.597671152252,444.688580372904,378.484854902018,467.850780264241,611.971020945464,357.616296748281,873.233499404286,979.946219357926,832.065546434081,1026.64926838283,832.89400953335,924.035882361502
"ENSMUSG00000000346",5242.25258691826,5269.40048102975,5244.5896600504,5156.92605432946,5014.73875764961,5334.50830401101,4806.15147101433,4841.0197219915,5221.63582711183,4577.51662924604,4787.25496035792,5234.7081296887
"ENSMUSG00000000355",851.72409135899,800.22718281902,878.012598961245,815.616657996593,956.900141841999,816.961518173316,808.133829782886,736.560883831121,856.475632617733,681.829024980334,905.085340243227,777.132119510341
"ENSMUSG00000000359",356.413773614839,335.373726486486,448.942656053229,398.681876405873,417.680920589352,428.044013832187,108.873585401306,133.434942723029,111.43734996885,264.473778920359,155.157486898839,104.290457596626
"ENSMUSG00000000365",2.62068951187382,4.24523704413273,0,0,1.7118070515957,0,2.24481619384135,1.06747954178423,3.18392428482429,5.5796155890371,0,5.60701384928096
"ENSMUSG00000000374",603.632150901602,710.0158956312,618.764022930507,474.575534806027,601.70017863589,594.7229442641,558.959232266496,608.463338817013,583.719452217786,512.208711073606,580.763093322737,493.417218736725
"ENSMUSG00000000378",1345.28728276189,1307.53300959288,1485.03365503322,1414.11981221553,1277.86396401619,1381.94831522421,1432.19273167078,1612.96158763598,1188.6650663344,1423.91789832227,1354.39556272111,1544.17161409198
"ENSMUSG00000000384",1278.89648179442,1228.99612427643,1289.91974415294,1224.86600582527,1184.57047970423,1281.7844509271,1194.2422151236,1336.48438631386,1235.36262251182,1287.77527794976,1064.5527573337,1254.84969946908
"ENSMUSG00000000385",0,0,0,0,0,0,3.36722429076203,0,6.36784856964858,0,0,0
"ENSMUSG00000000386",175.586197295546,293.982665306192,241.182473171453,137.377128496482,533.227896572062,123.639769991747,67.3444858152405,99.2755973859337,56.2493290318958,121.635619841009,87.2760863805969,245.587206598506
"ENSMUSG00000000392",298.758604353615,420.278467369141,381.194770330911,209.428070015615,372.318033722066,317.707257067401,411.923771569888,424.856857630125,416.03277321704,343.704320284685,348.026862974479,418.28323315636
"ENSMUSG00000000394",0,0,0,0,0,0,0,4.26991816713693,0,0,0,1.12140276985619
"ENSMUSG00000000399",2998.06880158364,2584.2880506158,2936.64501977676,3308.57923455862,2537.75395399063,2860.14784379643,2281.85566103973,2649.48422270847,2826.26345682903,2737.3594079816,2851.01882176616,2729.49434182997
"ENSMUSG00000000402",4.36781585312303,7.42916482723228,0.903305142964243,0.960679220255115,3.42361410319141,3.91265094910592,0,2.13495908356847,7.42915666459001,2.23184623561484,4.30993019163441,19.0638470875553
"ENSMUSG00000000409",69.8850536499684,54.1267723126923,64.1346651504613,47.0732817925007,83.0226420023916,61.0373548060523,13.4688971630481,23.4845499192531,24.4100861836529,26.7821548273781,26.9370636977151,15.6996387779867
"ENSMUSG00000000416",6.98850536499684,6.3678555661991,9.03305142964243,11.5281506430614,11.1267458353721,10.1728924676754,15.7137133568895,7.47235679248963,2.12261618988286,14.5070005314965,11.8523080269946,7.84981938899335
"ENSMUSG00000000420",8785.42480697165,9722.65414032499,8562.42945015806,8742.18090432155,5916.00517031475,9013.96525655021,6943.2164875513,8018.90631788316,6605.58158291546,5507.08058637962,7185.73111200247,6910.08386785386
"ENSMUSG00000000439",360.781589467962,414.971921063975,339.642733754556,317.984821904443,298.71033050345,386.569913771665,303.050186168582,364.010523748423,373.580449419383,360.443167051797,401.900990369909,377.912733441537
"ENSMUSG00000000440",26.2068951187382,54.1267723126923,57.8115291497116,35.5451311494393,55.6337291768604,42.2566302503439,118.975258273592,59.778854339917,245.16216993147,81.4623875999417,137.917766132301,165.967609938716
"ENSMUSG00000000441",377.379289709829,603.884969527881,257.441965744809,344.883840071586,386.012490134831,471.865704462174,122.342482564354,203.888592480789,309.901963722897,168.50439078892,229.503782704532,218.673540121957
"ENSMUSG00000000486",178.206886807419,130.541039107082,221.30976002624,151.787316800308,233.661662542814,145.55061530674,187.442152185753,192.146317521162,116.743890443557,132.794851019083,145.460143967661,196.245484724834
"ENSMUSG00000000489",612.367782607848,501.999280468696,709.094537226931,472.654176365517,626.521380884028,483.603657309491,637.527799050944,904.155171891245,435.136318925986,705.26341045429,908.317787886952,718.819175477819
"ENSMUSG00000000530",291.770098988618,273.817789346561,312.543579465628,195.978560932044,320.963822174194,236.324117325997,216.62476270569,250.857692319295,229.242548507349,195.286545616299,174.552172761194,261.286845376493
"ENSMUSG00000000531",841.241333311495,845.863481043447,1026.15464240738,919.370013784145,828.514612972321,954.686831581844,579.162578011069,499.580425555021,626.171776015443,609.294022322851,720.835824550855,538.273329530972
"ENSMUSG00000000532",545.976981640378,550.819506476222,493.204608058477,449.597875079394,551.201870613817,621.32897071802,386.108385340712,362.943044206639,373.580449419383,324.733627281959,411.598333301086,296.050331242035
"ENSMUSG00000000538",690.988467964063,821.453368039684,672.059026365397,622.520134725315,718.103058144398,792.703082288859,713.85154964155,620.205613776639,703.647266946168,508.860941720184,632.48225562235,625.742745579755
"ENSMUSG00000000544",0,0,0,0,0,0,0,0,2.12261618988286,0,1.0774825479086,0
"ENSMUSG00000000552",880.551675989602,798.104564296954,1069.51328926966,847.319072265012,919.240386706893,910.082610762037,804.766605492124,666.107234073361,646.33662981933,730.92964216386,499.951902229592,685.177092382133
"ENSMUSG00000000555",6374.39045604774,6851.81258923023,8603.98148673442,6103.19508628075,8388.71045634475,7883.99166244842,7045.35562437108,6836.13898558623,7767.71394687632,6624.11962730485,7084.44775249907,7670.39494581635
"ENSMUSG00000000560",0,1.06130926103318,0,2.88203766076535,4.27951762898926,1.56506037964237,1.12240809692068,0,2.12261618988286,0,6.46489528745162,0
"ENSMUSG00000000561",2184.78148973214,1958.11558660622,2056.82581052958,2211.48356502728,2183.40989431032,1946.9351122751,2526.54062616844,2375.14198046992,2000.56575896459,2392.53916457911,2145.26775288603,2060.01688822582
"ENSMUSG00000000562",7.86206853562145,8.49047408826547,16.2594925733564,11.5281506430614,17.118070515957,10.1728924676754,3.36722429076203,10.6747954178423,3.18392428482429,3.34776935342226,5.38741273954302,2.24280553971238
"ENSMUSG00000000563",7067.99961352368,6015.50089153608,5884.12970126908,6585.45605484882,6644.37907076872,5404.93602109492,7121.67937496169,7432.86004944361,7871.72214018058,7620.63897150687,7819.29085017273,7040.16658915717
"ENSMUSG00000000567",1109.42522669325,1124.98781669517,1323.34203444262,1058.66850072114,879.868824520192,897.562127724898,2080.94461169093,1810.44530286606,3622.2445280351,1634.82736758787,3347.73827635203,2677.90981441659
"ENSMUSG00000000568",6734.29848234508,5360.67307747861,5725.14799610738,6671.91718467178,6125.70153413523,5782.11557258873,6942.09407945438,6605.56340456083,6676.68922527653,7224.48626468524,6409.94367750828,6430.12348235541
"ENSMUSG00000000579",122.298843887445,95.5178334929865,158.078400018743,184.450410288982,124.106011240689,136.942783218707,222.236803190294,167.594288060125,136.908744247444,199.750238087528,145.460143967661,127.839915763606
"ENSMUSG00000000581",3239.17223667604,2775.32371760177,2918.57891691747,3400.80443970311,2467.56986487521,2907.0996551857,2606.23160104981,2667.6313749188,2506.80972025166,2857.8791047048,3182.88344652201,2820.32796618832
"ENSMUSG00000000594",1547.08037517618,1401.98953382484,1492.26009617693,1582.23867576018,1841.90438751698,1541.58447394773,1904.72654047439,1789.09571203037,1621.6787690705,1700.66683153851,1619.45626950663,1695.56098802256
"ENSMUSG00000000600",574.80456627099,602.823660266848,607.924361214936,584.09296591511,617.962345626049,657.325359449794,819.357910752093,958.596628522241,610.252154591322,842.521953944602,940.64226432421,772.646508430916
"ENSMUSG00000000605",723.310305277173,797.043255035921,772.325897234428,721.470094411592,783.151726105035,818.526578552958,707.117101060026,752.573076957884,629.355700300268,703.031564218675,705.751068880135,764.796689041923
"ENSMUSG00000000617",0.873563170624605,9.55178334929865,2.70991542889273,0,0,0,0,0,0,0,2.15496509581721,0
"ENSMUSG00000000627",12.2298843887445,5.30654630516592,4.51652571482122,3.84271688102046,20.5416846191484,5.47771132874829,6.73444858152405,10.6747954178423,3.18392428482429,13.391077413689,21.5496509581721,1.12140276985619
"ENSMUSG00000000628",1363.63210934501,1455.05499687649,1302.56601615444,1055.78646306037,951.764720687211,1390.55614731224,1186.38535844515,1072.81693949315,1601.51391526662,1036.69257644309,1703.4999082435,1476.8874479006
"ENSMUSG00000000631",925.103397691457,1195.03422792336,920.467940680564,881.903524194196,859.327139901043,1156.57962055571,554.469599878814,562.561718520291,702.585958851226,585.859636848896,591.537918801823,619.014328960618
"ENSMUSG00000000632",4.36781585312303,3.18392778309955,2.70991542889273,0.960679220255115,2.56771057739356,1.56506037964237,1.12240809692068,6.4048772507054,4.24523237976572,2.23184623561484,4.30993019163441,1.12140276985619
"ENSMUSG00000000673",6.98850536499684,14.8583296544646,15.3561874303921,13.4495090835716,29.9566234029248,17.215664176066,5.61204048460338,4.26991816713693,9.55177285447286,10.0433080602668,10.774825479086,3.36420830956858
"ENSMUSG00000000682",1526.98842225181,1110.12948704071,1487.74357046211,1434.29407584089,1756.31403493719,1228.57239801926,1119.04087262991,1274.57057289037,794.919763111131,1101.41611727592,620.629947595355,1014.86950671985
"ENSMUSG00000000686",16.5977002418675,26.5327315258296,17.1627977163206,18.2529051848472,29.100719877127,28.9536170233838,11.2240809692068,12.8097545014108,20.1648538038872,6.69553870684452,9.69734293117743,4.48561107942477
"ENSMUSG00000000690",1202.89648595008,1030.53129246322,1372.12051216269,1405.47369923323,1142.63120694013,1187.88082814856,1552.29039804129,1382.38600661058,1260.83401679042,1363.65804996067,1336.07835940667,1392.78224016139
"ENSMUSG00000000693",2397.93090336454,2639.47613218953,3820.98075473875,2904.13328283121,2947.7317428478,3761.62262247043,1533.20946039364,1275.63805243216,1518.73188386119,1440.65674508938,941.719746872119,1541.92880855226
"ENSMUSG00000000706",13.9770107299937,22.2874944816968,51.4883931489619,7.68543376204092,28.2448163513291,10.9554226574966,10.1016728722861,0,2.12261618988286,4.46369247122968,11.8523080269946,15.6996387779867
"ENSMUSG00000000708",697.103410158435,953.055716407799,743.420132659572,782.953564507919,826.802805920725,863.130799372766,675.689674346247,740.830801998258,622.987851730619,613.757714794081,594.770366445549,820.866827534733
"ENSMUSG00000000711",1672.87347174612,1814.83883636674,1563.62120247111,1726.34055879844,1739.19596442124,1808.42726867676,1574.73855997971,1627.90630122096,1941.13250564787,1647.10252188375,1558.03976427584,1669.76872431587
"ENSMUSG00000000724",0,0,0.903305142964243,1.92135844051023,2.56771057739356,0,0,0,1.06130809494143,0,2.15496509581721,0
"ENSMUSG00000000730",36.6896531662334,25.4714222647964,26.1958491459631,14.4101883038267,38.5156586609033,36.7789189215956,29.1826105199376,28.8219476281743,29.71662665836,13.391077413689,50.6416797517043,14.5782360081305
"ENSMUSG00000000732",180.827576319293,223.936254078002,203.243657166955,190.214485610513,178.883836891751,194.067487075654,134.688971630481,115.287790512697,145.399209006976,117.171927369779,68.9588830661506,142.418151771736
"ENSMUSG00000000738",1460.59762128434,1494.32343953472,1468.77416245986,1692.71678608951,1353.1834742864,1421.85735490509,1291.8917195557,1554.25021283784,1555.87766718414,1479.71405421264,1665.7880190667,1590.14912765608
"ENSMUSG00000000739",13.9770107299937,5.30654630516592,7.22644114371395,17.2922259645921,11.9826493611699,10.9554226574966,8.9792647753654,9.6073158760581,14.85831332918,17.8547698849187,9.69734293117743,12.3354304684181
"ENSMUSG00000000740",527.632155057262,454.240363722202,522.110372633333,392.917801084342,440.790315785894,405.350638327373,645.384655729388,593.518625232034,546.573668894836,571.352636317399,420.218193684355,460.896538410895
"ENSMUSG00000000743",1915.72403317976,2009.05843113582,2003.53080709469,1969.39240152299,1903.52944137442,1853.81401968638,2109.00481411395,2058.10055656,2320.01949554196,2063.34184482592,2034.28705045144,2027.4962079
"ENSMUSG00000000751",2321.05734434958,2790.18204725624,2099.2811522489,2432.43978568595,2237.33181643559,2112.04898232737,1165.05960460366,1310.86487731104,1535.71281338025,1307.8618940703,1384.56507406255,1310.91983796189
"ENSMUSG00000000753",6179.58586899846,5699.23073174819,8432.35350957121,6211.75183816958,6701.72460699718,8735.38450897387,7511.15498459316,7397.63322456473,5743.79940982302,6852.88386645537,6080.23401784825,6344.89687184633
"ENSMUSG00000000759",1126.89649010574,1137.72352782757,1100.22566413045,1190.28155389609,1051.04952967976,1131.53865448143,1061.79805968696,1213.72423900867,1189.72637442934,1154.98042693068,1041.92562382762,1125.88838093562
"ENSMUSG00000000776",784.459727220896,739.732554940129,880.722514390137,794.48171515098,755.762813279503,711.319942547456,764.35991400298,927.639721810498,864.966097377265,940.723188311655,896.465479859958,864.601535559124
"ENSMUSG00000000782",395.724116292946,402.236209931576,420.940196621337,375.62557511975,299.566234029248,423.34883269326,536.511070328083,525.199934557843,470.159486059053,461.992170772272,507.494280064952,566.308398777377
"ENSMUSG00000000787",12517.28667188,12694.3200712179,9914.67724917554,10533.8476500973,11537.579527755,10535.2039455626,9778.41934037293,10449.5572345259,10647.0428084524,9228.68418426737,10136.9558107241,10959.4692698046
"ENSMUSG00000000791",41.9310321899811,37.1458241361614,26.1958491459631,25.9383389468881,48.7865009704776,36.7789189215956,25.8153862291755,32.024386253527,38.2070914178915,33.4776935342226,25.8595811498065,17.9424443176991
"ENSMUSG00000000792",5.24137902374763,15.9196389154977,10.8396617155709,10.5674714228063,3.42361410319141,12.5204830371389,5.61204048460338,4.26991816713693,10.6130809494143,2.23184623561484,10.774825479086,2.24280553971238
"ENSMUSG00000000794",13.1034475593691,9.55178334929865,6.3231360007497,11.5281506430614,8.55903525797852,25.0409660742779,4.4896323876827,0,4.24523237976572,5.5796155890371,2.15496509581721,6.72841661913715
"ENSMUSG00000000804",1127.77005327637,1115.43603334588,991.829046974739,1251.76502399242,1095.55651302125,1105.71515821733,1334.54322723868,1269.23317518145,1057.06286256166,1173.95111993341,1320.99360373595,1523.98636423457
