"gene_id","T1728C_MKRN260030439-1A_23M5KWLT4_L1_T1728C_MKRN260030439-1A_23M5KWLT4_L1","T1729C_MKRN260030440-1A_23M5KWLT4_L1_T1729C_MKRN260030440-1A_23M5KWLT4_L1","T1730I_MKRN260030443-1A_23M5KWLT4_L3_T1730I_MKRN260030443-1A_23M5KWLT4_L3","T1739I_MKRN260030444-1A_23M5KWLT4_L3_T1739I_MKRN260030444-1A_23M5KWLT4_L3","T1740C_MKRN260030441-1A_23M5KWLT4_L1_T1740C_MKRN260030441-1A_23M5KWLT4_L1","T1742C_MKRN260030442-1A_23M5KWLT4_L3_T1742C_MKRN260030442-1A_23M5KWLT4_L3","T1743I_MKRN260030445-1A_23M5KWLT4_L3_T1743I_MKRN260030445-1A_23M5KWLT4_L3","T1760I_MKRN260030446-1A_23M5KWLT4_L3_T1760I_MKRN260030446-1A_23M5KWLT4_L3"
"ENSMUSG00000000171",10.988974978384,11.1611013084374,11.1606928223666,11.1277710690393,11.0612983696373,11.2759793128917,11.2505716461786,11.3765895914184
"ENSMUSG00000000182",6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.68189922735846,6.69790696505186,6.54790402080898,6.54790402080898
"ENSMUSG00000000183",6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,7.21313093977468,6.54790402080898,6.54790402080898
"ENSMUSG00000000184",11.6847075649173,11.9430664704053,11.8609065398415,11.792842687285,11.301271430427,11.3275409680709,11.3843297847503,10.9882090202502
"ENSMUSG00000000194",11.1289816246138,11.275537380331,11.2880912977312,11.3666132913478,11.133227419606,11.2605608477865,11.1721849070058,11.2131978462142
"ENSMUSG00000000197",7.60480481825677,7.72819204753679,7.61755942645144,7.81060617384022,7.41382845356921,7.68099688846476,7.4362095015785,7.39360797234945
"ENSMUSG00000000202",6.54790402080898,6.79194335276123,6.7025907835544,6.54790402080898,6.54790402080898,6.69790696505186,6.70036724061647,6.81020892442019
"ENSMUSG00000000204",8.20604482823936,8.52061127220068,8.46782754607207,8.1994403607162,7.9809080435917,8.1256760672545,8.10050715489753,7.92562141325123
"ENSMUSG00000000216",6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.76217320629195
"ENSMUSG00000000223",7.03879958321124,7.24638325837598,7.10248146762842,6.85668297629516,7.12826441075058,7.16201375307282,7.07338827108154,7.02528410659547
"ENSMUSG00000000244",8.686438108515,8.69265153701997,8.58916233345412,8.08210982987045,8.27578107389688,8.1256760672545,8.16108835185037,8.19869358688281
"ENSMUSG00000000247",6.54790402080898,6.74724034625076,6.89313555314373,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898
"ENSMUSG00000000248",6.70381290540595,7.18905229517565,6.7025907835544,6.54790402080898,6.77982415345746,6.54790402080898,6.76341947705239,6.76217320629195
"ENSMUSG00000000253",7.95476148217384,8.04438449464566,7.95185720892662,8.06243589934766,8.06824769074987,9.26277866114902,8.19023278953882,8.04808170618962
"ENSMUSG00000000266",8.66197804881328,8.68606054073172,8.78380386867205,8.51782277341509,8.97773673822062,8.64433006323189,8.52936973811422,8.78548240341636
"ENSMUSG00000000275",10.8630089762451,11.3023946625471,11.0291155044972,10.7282981521017,10.4823475712705,10.6086628853597,10.6709820397318,10.8354044773076
"ENSMUSG00000000276",8.92240749787577,8.8764036949313,8.87644085295297,8.88917937566455,8.87839830267526,8.7517490096339,8.86220809029947,8.60350599851374
"ENSMUSG00000000278",12.1202405609141,12.2433425495046,12.2899773697641,12.3487640084938,11.9489899251394,11.9664102507597,12.1180378716438,12.1585485934843
"ENSMUSG00000000282",10.1780537264985,10.1390143084186,10.4719103995247,10.5075244743517,10.2199705885116,10.2020465876778,10.3285245339652,10.3863939420555
"ENSMUSG00000000290",11.665388856337,11.8926761838794,11.6449134362677,10.4859544259402,10.5803544661773,10.6142845765842,10.5316312255895,10.6698909685313
"ENSMUSG00000000295",8.95246935451275,8.94604197091099,8.6271717455763,8.93602512897535,8.90645915107726,8.99178429996267,9.05393685614264,9.21738895104657
"ENSMUSG00000000296",7.85373682607586,8.01607505424002,7.81952809816118,8.09503876193833,8.26747860312453,8.24324282559008,8.1959756706663,8.18162130290079
"ENSMUSG00000000301",7.59420045446067,7.52650917914137,7.65760050476209,7.85159826350766,7.75541495285543,7.76689774395347,7.7857734640521,7.65536068525394
"ENSMUSG00000000303",8.23537803411029,8.16116536940708,8.25191768483789,7.92903899584701,7.71475871887,7.94044070254053,8.2789362767034,8.41521159090774
"ENSMUSG00000000305",6.54790402080898,6.68891210158277,6.7025907835544,6.70251435117673,6.54790402080898,7.68993980479253,6.54790402080898,6.69948477408582
"ENSMUSG00000000308",6.54790402080898,6.68891210158277,6.54790402080898,6.70251435117673,6.68189922735846,6.54790402080898,6.54790402080898,7.04835880875027
"ENSMUSG00000000317",8.9325031771803,8.7599201204786,8.92044735616323,8.92612385566375,9.04315127379045,9.02115565481691,9.40364143335257,9.2678341581614
"ENSMUSG00000000318",8.08074229462496,8.10426542483117,8.15219922092886,7.46070808970207,7.47946567798642,8.1256760672545,7.59266401280682,7.85874825817189
"ENSMUSG00000000320",7.14770136863365,7.29904519670861,7.25015396245724,7.28180515658476,7.42354459025613,7.38503735432019,7.3983984575399,7.44336355553542
"ENSMUSG00000000325",7.3034077738252,7.29904519670861,7.43620838399195,7.35581821172471,7.45199274040531,7.77508750327953,7.3983984575399,7.36746341395645
"ENSMUSG00000000326",10.6241959175086,10.4615011253724,10.5468089397258,10.6807238137264,10.8364152172875,10.7574431409485,10.5819114808078,10.6031426158571
"ENSMUSG00000000339",10.51909840834,10.5332183095061,10.5787658864031,11.0007465333236,10.610590154076,10.7378465364544,10.8039128354295,10.7061702376058
"ENSMUSG00000000340",9.61286706967805,9.61684889705698,9.37944727002743,9.47706376234255,9.69416159664131,9.53783251060217,9.5943796027447,9.50404800955026
"ENSMUSG00000000346",12.9881030075417,12.9870579639604,12.861005993167,12.836883257323,12.9861542588925,12.7947679475068,12.7883837158236,13.1196543084321
"ENSMUSG00000000355",10.1447627207752,10.2218400874162,9.9450983734377,9.9831173785462,9.80377194020837,10.0340322871354,9.87047965457436,10.0494439492717
"ENSMUSG00000000359",8.23537803411029,8.49018375571158,8.55880037949307,8.28989233407698,8.09751953806579,8.50152038469048,8.10050715489753,7.86639219529954
"ENSMUSG00000000365",6.76828545340302,6.89261877154892,6.81557362910358,6.95580033421801,6.54790402080898,6.80748349900684,6.88819144140798,6.69948477408582
"ENSMUSG00000000374",10.347212378712,10.3031996625807,10.2552638820254,10.4629502680423,10.5564746669581,10.3078322174666,10.3611808304601,10.4890020052125
"ENSMUSG00000000378",10.7889308107176,10.6841162406264,10.6619374952999,10.7546624924475,10.6489659385968,10.7742687047112,10.6093158663537,10.6364354089401
"ENSMUSG00000000384",10.3939291456193,10.1447650004626,10.3226800764148,10.5754629837662,10.4708484383423,10.5105599382143,10.4484022408188,10.4690610313906
"ENSMUSG00000000385",6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.68189922735846,6.54790402080898,6.54790402080898,7.04835880875027
"ENSMUSG00000000386",8.98832100803179,9.68835920232671,8.97908713124244,8.22845193114297,8.20768596530049,8.3550996327443,8.24644236805958,8.40095786380149
"ENSMUSG00000000392",11.5688712734155,11.4413022615128,11.4929881692053,11.2457581392025,11.5032679791524,11.6172834645695,10.9059922550182,11.1202828608905
"ENSMUSG00000000394",6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.97027633818391,6.94371079420858,6.85240684473489,7.15012417323973
"ENSMUSG00000000399",11.2520267226904,11.4743716266373,11.5737615899022,11.7261093937674,11.1887870220873,11.6508585404524,11.5637036714599,11.6132613819621
"ENSMUSG00000000402",6.54790402080898,6.68891210158277,6.54790402080898,6.54790402080898,6.68189922735846,7.8071928747716,6.54790402080898,6.54790402080898
"ENSMUSG00000000409",9.01696095443275,9.15673467498291,9.13261278149463,7.49671531740167,7.74204989841189,7.81506222986396,7.82661943513664,8.28580965273154
"ENSMUSG00000000411",6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.75994488273592,6.54790402080898,6.54790402080898
"ENSMUSG00000000416",7.50441313123191,7.50744167339462,7.75968875845297,7.51987984624596,7.47041088447734,7.29004671664436,7.27181390211619,7.07037686455505
"ENSMUSG00000000420",13.3473311609577,13.1298285100447,13.097387506154,13.452824980115,13.8340967821647,13.1307037009144,13.8504724472529,13.9088554299304
"ENSMUSG00000000435",6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.80748349900684,6.54790402080898,6.54790402080898
"ENSMUSG00000000439",9.53293752613446,9.45624581578685,9.80830857633669,9.9502636495055,9.53755496487586,9.88459455974596,9.6677074261614,9.77136194421541
"ENSMUSG00000000440",7.40378408855825,7.5451591350125,7.75968875845297,7.7140746544267,7.62786173633501,7.65364750127611,7.61287114332728,7.46711302078491
"ENSMUSG00000000441",10.2951315443787,10.0933427829747,10.4216040552878,10.5234912560899,10.2711448998658,10.3900002419943,10.2130820642982,10.2746314078142
"ENSMUSG00000000486",8.71835252518106,8.85623591559812,8.74256744015685,7.65707719880438,7.74204989841189,8.08368236688376,7.80231005068583,8.15846388288883
"ENSMUSG00000000489",9.94465113506051,10.0789897002208,10.3599901157985,9.72420090821576,9.54708185350426,10.0864176977921,9.71029895204754,9.60476998615874
"ENSMUSG00000000530",9.25601802364974,9.55201236018665,9.57448415379513,8.53580948805337,8.66330375674336,9.1486268821191,9.04806452443923,8.94533990468321
"ENSMUSG00000000531",10.0078548645403,10.0620591528533,10.3788721384478,10.4474059816828,10.1800939350834,9.99271198293647,10.183352424063,9.9495484027366
"ENSMUSG00000000532",10.3998094817696,10.4615011253724,10.5300316210216,10.7501513557415,10.2927937069099,10.5619072130227,10.6940107097987,10.4217855500905
"ENSMUSG00000000538",10.1405460591514,10.1390143084186,10.2768331000818,10.4684611030402,10.2481989257038,10.4882689325994,10.0944236564533,10.371761883634
"ENSMUSG00000000544",6.54790402080898,6.74724034625076,6.54790402080898,6.70251435117673,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898
"ENSMUSG00000000552",9.90200349029628,9.88200082440021,9.86999760785404,9.68273311524616,9.73211643708881,9.8402129008237,9.52950666389964,9.52065917975732
"ENSMUSG00000000555",13.3849938909927,13.417509035531,13.586773567278,13.8381229255832,13.4948089507994,13.6669594948536,13.7003038995184,13.4427787445933
"ENSMUSG00000000560",7.12763714564305,6.92009188144534,6.85683518783061,7.0347455750775,7.18555062226697,6.91451303534276,7.0512458950393,7.39360797234945
"ENSMUSG00000000561",10.3189275702875,10.2218400874162,9.99047670179713,10.156163246368,10.4517539517494,10.2547181451855,10.2422040584778,10.2340980284204
"ENSMUSG00000000562",7.3624361789822,7.48793082136372,7.31272089826608,7.12286717323931,7.09725414222776,7.12526409831256,7.07338827108154,7.15012417323973
"ENSMUSG00000000563",12.3959950445801,12.4885852243177,12.3133683704789,12.4865922349548,12.5334500943522,12.6756763352634,12.5073288499639,12.5846575979209
"ENSMUSG00000000567",11.9371007883304,11.7892015793969,11.775695897626,12.1223775337693,12.1213863182237,11.7728364184226,12.0391679978583,12.2835230561226
"ENSMUSG00000000568",12.869531182746,12.8171852401544,12.6280788369417,12.4965648553666,12.8856323924192,12.5404722916571,12.8514135845704,12.6394624430794
"ENSMUSG00000000579",8.21196992904996,7.96921757051936,7.63779757384115,7.98008889426387,8.20768596530049,8.18313284170421,7.95457387500137,7.88899427879754
"ENSMUSG00000000581",10.857050841853,10.8040787362581,10.832255145431,10.7805509407061,10.8014889325798,10.7231880108243,10.7318850510381,10.9786113954552
"ENSMUSG00000000594",11.9371007883304,12.196525707531,11.7136410258313,10.5896832530653,10.7460912961301,10.8531852930393,10.7539633277577,11.0437783852081
"ENSMUSG00000000600",10.063913342096,10.1459123554785,10.0284635664146,9.91500844196137,10.0989670553311,9.9001135814733,9.9434650055283,9.93731957370268
"ENSMUSG00000000605",10.4230918020819,10.3615589807689,10.3706419503866,10.3432268137118,10.3824016983927,10.3159195410017,10.2384391119899,10.3466532615733
"ENSMUSG00000000617",6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.69790696505186,6.70036724061647,6.54790402080898
"ENSMUSG00000000627",7.10681338348702,7.15822735039469,6.92590700842251,6.92572111581406,6.87553738578118,6.94371079420858,7.4484188993769,6.88622903109811
"ENSMUSG00000000628",11.3593695656133,11.7559803799138,11.8629944166677,12.2261444165447,11.1882869357535,12.0229853780896,11.9339015810251,11.8443398913499
"ENSMUSG00000000631",10.8111182627189,10.8629300562069,11.0702305328668,10.9082830396781,10.8383308654214,11.2002910965886,10.9099282361757,10.9165480806243
"ENSMUSG00000000632",6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.68189922735846,6.54790402080898,6.54790402080898,6.69948477408582
"ENSMUSG00000000673",7.3034077738252,7.37123285580132,7.3972567964729,7.05826850999055,7.12826441075058,7.02035474313984,7.18974536025171,7.18608655115963
"ENSMUSG00000000682",11.4787622565707,11.6348996081084,10.9783266614183,9.80715102418333,10.2701961528699,10.2329059615104,10.0520869422369,10.2902880643371
"ENSMUSG00000000686",7.23886619416489,7.34796475600417,7.35620785324762,7.29724761102987,7.34209808804398,7.26035540868812,7.11497705748057,7.07037686455505
"ENSMUSG00000000690",8.26964896088956,8.44710736696517,8.50957682002876,8.52684801744516,8.35581265779847,8.34534642612274,8.40083991350912,8.70897327169442
"ENSMUSG00000000693",12.8059365940271,12.9547439881961,13.078295073403,12.7315120262317,12.7499246243041,12.9047710842963,12.7503391546498,12.9369346084975
"ENSMUSG00000000706",6.54790402080898,6.54790402080898,6.54790402080898,6.85668297629516,6.54790402080898,6.54790402080898,6.54790402080898,7.29768968687883
"ENSMUSG00000000708",10.6121053902104,10.7584867951165,10.6532537155863,10.1173009631378,10.3928909025417,10.4964149941854,10.1436177901631,10.2064209654031
"ENSMUSG00000000711",11.5180729105199,11.4542529946056,11.427877299554,11.5109413611095,11.7220549078622,11.3893623501444,11.6035629319764,11.8370152860781
"ENSMUSG00000000730",6.8592688996175,7.01373485406738,6.89313555314373,6.92572111581406,6.81560654538608,6.97085132342791,7.00360969428784,6.94785155607087
"ENSMUSG00000000731",6.8592688996175,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898,6.54790402080898
"ENSMUSG00000000732",8.89165529769189,9.16830339939555,9.12404643469737,8.05580102424124,8.43820042273212,8.45310376482731,8.21303812761652,8.20432969999282
"ENSMUSG00000000738",10.4730160367768,10.6571073657756,10.6715248251584,10.8411805325154,10.7081668263867,10.7917256867419,10.9162034505539,10.6270018710176
"ENSMUSG00000000739",6.76828545340302,6.79194335276123,6.54790402080898,6.70251435117673,6.68189922735846,6.84750640927103,6.81173318373785,6.54790402080898
"ENSMUSG00000000740",8.8133530266166,9.15207964051045,8.67215656643648,9.1982413215649,8.55241309933156,8.83777664448129,9.22961600796242,8.8941558433517
"ENSMUSG00000000743",11.2052698493368,11.2099396510855,11.1916217517723,11.3386883304768,11.1862848495489,11.2077324617228,11.1470777942285,11.2269742477789
"ENSMUSG00000000751",11.5941248308491,11.6598639039219,11.5763096459929,11.6747804992279,11.7534685764032,11.6743065016416,11.6975000368502,11.8185391893032
"ENSMUSG00000000753",12.7315391390015,12.4650333001005,12.769184412062,12.6478882945318,12.9481690671076,12.9770311019049,12.6931460002415,12.6987824939933
"ENSMUSG00000000759",10.3300623747757,10.3336832155236,10.2242467909794,10.5245494004673,10.1075039107444,10.2844697663884,10.4043385767969,10.240314011473
"ENSMUSG00000000776",9.54800858087524,9.44686224146505,9.58888899954176,9.7770610927698,9.7390341766142,9.74358814918056,9.6677074261614,9.60476998615874
"ENSMUSG00000000782",9.07248339903781,9.04037579555667,8.85912105030583,8.93930937165811,9.17767101153379,8.92793744951836,9.16904847287017,9.18883368287293
"ENSMUSG00000000787",13.3293515981881,13.2673437139357,13.1777111739464,13.4968518753445,13.3555448055833,13.1576498577881,13.4439097893546,13.235851026715
"ENSMUSG00000000791",9.61082106326201,10.1157762515043,9.85990130012331,8.02202484153102,8.39769269313772,8.70468680373013,8.54239403163224,8.30663353636983
"ENSMUSG00000000792",6.76828545340302,6.79194335276123,6.54790402080898,6.54790402080898,6.77982415345746,6.54790402080898,6.76341947705239,7.26770511868248
"ENSMUSG00000000794",6.76828545340302,6.74724034625076,7.01020613175353,6.85668297629516,6.68189922735846,7.16201375307282,7.02804055366559,6.81020892442019
"ENSMUSG00000000804",10.298915293268,10.278335107416,10.4044340259066,10.2743463440119,10.2110951579804,10.1343261082185,10.239695199316,10.1703996417087
"ENSMUSG00000000805",6.70381290540595,6.68891210158277,6.85683518783061,6.54790402080898,6.68189922735846,6.88272002358816,6.54790402080898,6.85064920161417
"ENSMUSG00000000811",9.37009441148011,9.13093343822459,9.28340385259119,9.76086738641925,9.37912048960827,9.19798766101888,9.58244277056711,9.51652487843369
"ENSMUSG00000000817",7.60480481825677,7.77252251404117,7.75968875845297,6.81544162228534,7.12826441075058,7.02035474313984,6.88819144140798,7.40634937039796
"ENSMUSG00000000823",9.5839475461187,9.62847203608471,9.42853161096561,9.78597788526144,9.6059576555288,9.60602482099443,9.32658849790414,9.23271775966133
"ENSMUSG00000000826",11.652691298344,11.7096880342007,11.6799240445541,11.784062798522,11.6348954692766,11.690761205343,11.7015865043842,11.6137378176393
"ENSMUSG00000000827",11.2539692869715,11.3610509893202,11.2718266867067,11.4293630339331,11.2718419689397,11.2539875717438,11.3494344381497,11.5444548897003
"ENSMUSG00000000838",11.7314359268033,11.6984617594924,11.5614677623296,11.6406514634105,11.5417282676718,11.4254320189447,11.4714988779416,11.4632321915077
"ENSMUSG00000000861",8.62015606328603,8.44311685851235,8.70783680708766,8.61794328266929,8.14469978449897,8.53560056412583,8.33632413516987,8.29626646985934
"ENSMUSG00000000869",7.43015652377389,7.47800032264064,7.34200255521788,7.48488741983459,7.57310861709554,7.52460039447782,7.47229382352093,7.32642264133837
"ENSMUSG00000000876",8.97539427043963,8.97557295103559,8.89013641262858,8.60531973100063,9.07247981959545,9.06686234082095,8.56804944775795,8.96713292908717
"ENSMUSG00000000881",10.571050226409,10.4688368201764,10.5623610693691,10.6500464196721,10.6402007838401,10.4573012307849,10.5223901840094,10.7666721778588
"ENSMUSG00000000884",8.08074229462496,7.93270473039965,8.06312329034558,8.3274183579651,8.37502588501051,8.25385203525104,8.20737802809751,7.99533292237267
"ENSMUSG00000000901",9.23471184639917,9.10221876602887,9.47815997720453,9.3972715515156,9.29825417420883,9.48077747783234,9.29992049283033,9.66748781793012
"ENSMUSG00000000902",11.1240322291654,10.9725680871332,10.9400117085956,11.0090702908848,11.4260914461494,10.9264844599993,11.1923472318381,11.5049300893409
"ENSMUSG00000000903",6.76828545340302,6.79194335276123,6.54790402080898,6.54790402080898,6.77982415345746,6.54790402080898,6.54790402080898,6.54790402080898
"ENSMUSG00000000915",9.52425195622405,9.64817610659841,9.60517231000958,9.51638617684349,9.58609328160412,9.48077747783234,9.54395694292313,9.84699034665153
"ENSMUSG00000000916",8.722287516935,8.91028278565551,9.05350330944321,9.20904065518383,8.81233402354504,8.80744821206322,9.07140283621027,9.22762713571238
"ENSMUSG00000000934",8.58131926444057,8.71546102757547,8.82378934055545,8.68723588579879,8.66633610408979,9.00654983807084,8.71207817662867,8.52806388628934
"ENSMUSG00000000938",10.0308486733543,9.89984470286987,9.91942576414901,9.90687199842735,10.1515006776799,9.95906285357185,9.95271340529638,10.0719612854735
"ENSMUSG00000000942",7.62564720078333,7.53588483761006,7.86816069613318,7.66681869266291,7.81343063345241,7.82287121507681,7.66151234094617,7.71030333053012
"ENSMUSG00000000948",6.92887917724009,6.86270827995976,6.95600083800799,6.76645166815502,6.77982415345746,6.99630851816078,6.81173318373785,6.76217320629195
"ENSMUSG00000000957",14.0117392329127,13.962740795041,14.1950013417112,14.0353049453094,14.1129980072948,14.0999739857973,13.9372992640787,13.8626415263678
"ENSMUSG00000000958",9.14601742307661,9.16599746854888,9.24722958838667,8.99709336165823,9.03169989753147,9.2157341392263,9.06560578370289,8.98553569208312
"ENSMUSG00000000959",10.0078548645403,9.95206531488219,10.2150715185877,10.1368647764069,10.2101055777826,10.2583212849332,9.9980714531571,10.1173062317492
"ENSMUSG00000000976",9.71344673019772,9.56936781118,9.49577714026283,9.70361979674157,9.72516454626451,9.70335898202718,9.59635922306623,9.51030038341281
"ENSMUSG00000000982",8.22373176827577,8.50928664206078,8.13368472100368,7.50837744313131,7.29770071649425,7.79126828566641,7.52911624643879,7.75380354422405
"ENSMUSG00000000983",6.8592688996175,6.54790402080898,6.54790402080898,6.54790402080898,6.68189922735846,6.84750640927103,6.54790402080898,7.54522879702621
"ENSMUSG00000001016",11.8175181376167,11.9394545716152,11.9029118383381,12.0612077672098,11.9275993557919,11.953571523401,12.0749495057519,12.0634397558287
"ENSMUSG00000001017",12.3705859308241,12.4475756917748,12.3990037233922,12.520802635893,12.5096623103319,12.4623724036032,12.5524998279434,12.4032127952845
"ENSMUSG00000001018",11.0243274044239,10.9615842644661,10.8660239528995,10.9355410541862,11.0580164378962,11.151603610936,10.86359369387,11.1781681918548
"ENSMUSG00000001020",7.28784380429439,7.48793082136372,7.34200255521788,7.46070808970207,7.35277915733854,7.21313093977468,7.4362095015785,7.76227657922931
"ENSMUSG00000001021",7.06251441434224,6.94563316332582,7.12314797177754,6.98375794325479,7.14313346756813,7.08586881301106,7.24024085728754,7.18608655115963
"ENSMUSG00000001023",6.89585263432316,6.74724034625076,6.89313555314373,6.54790402080898,6.81560654538608,6.94371079420858,6.81173318373785,6.76217320629195
"ENSMUSG00000001025",14.838506756358,14.9078242378946,14.2190667439318,14.967647709202,15.0515395886383,14.8041953338747,14.9866051093605,15.2733278883555
"ENSMUSG00000001027",6.54790402080898,6.74724034625076,6.54790402080898,6.76645166815502,6.68189922735846,9.99848337049351,6.76341947705239,6.69948477408582
"ENSMUSG00000001029",8.10691544420477,8.13047737341255,8.26867616033765,7.9512128668649,7.97016384252002,8.25912150734241,8.17866201985473,8.18733969794274
"ENSMUSG00000001034",10.0001067235404,9.84986867138002,9.90150193016328,9.99082876363535,9.85554015565242,9.83375735412442,9.91377360887571,9.88572882650663
"ENSMUSG00000001036",11.2687757643183,11.3191822831757,11.3004785974074,11.5693557725403,11.5012573701569,11.3354862008486,11.1884668454078,11.4397728534822
"ENSMUSG00000001039",8.2919636690012,8.3214148470906,8.22345291083444,8.41893365972309,8.52565861829908,8.3055341903718,8.33632413516987,8.4386101677922
"ENSMUSG00000001052",11.6159270524516,11.6165054463303,11.5884779432182,11.6061922930873,11.4866974953413,11.4296790555694,11.4810425157295,11.4403102882039
"ENSMUSG00000001053",8.92914639488379,8.87354121801692,9.19927661409462,9.18462143846499,9.11207080135027,9.09741573528994,9.27272714708534,9.0126771778461
"ENSMUSG00000001054",9.40612201513685,9.3674298016098,9.32113715164769,9.36162021089506,9.41263205149389,9.35230891455128,9.3096776154886,9.32839974972686
