"gene_id","T1579KO_MKRN260030400-1A_23M5KWLT4_L1","T2054WT_MKRN260030401-1A_23M5KWLT4_L2","T2055KO_MKRN260030402-1A_23M5KWLT4_L1","T2498WT_MKRN260030403-1A_23M5KWLT4_L1","T2675KO_MKRN260030405-1A_23M5KWLT4_L1","T2785WT_MKRN260030406-1A_23M5KWLT4_L3","T2552WT_MKRN260030404-1A_23M5KWLT4_LX"
"ENSMUSG00000000282",1411.20408314293,731.724896547652,1255.7735274381,627.412808814097,1347.54526328844,723.888076689116,710.381294910261
"ENSMUSG00000000290",1486.38810462098,1084.64687237449,1628.67700784197,727.002143546493,1297.88143294612,286.15233800745,924.649434906395
"ENSMUSG00000000295",263.144075173163,644.670809177031,272.594741321928,651.314249149872,269.012414354265,464.804203087777,360.959405070411
"ENSMUSG00000000296",59.3953769676567,83.132732083656,74.2744098545704,388.398405456346,71.1848234906671,88.1658554941872,107.134069998067
"ENSMUSG00000000301",34.5846498799014,48.6248055583649,49.0057961927062,11.9507201678876,39.7310642738607,31.7087725900147,19.7785975381047
"ENSMUSG00000000303",18.0441651547312,14.9011500904666,8.42287122062139,0,26.4873761825738,15.4676939463486,11.5375152305611
"ENSMUSG00000000305",136.083078875264,167.049735224705,124.045921612788,5.97536008394378,148.163760521272,0.773384697317432,37.9089786147007
"ENSMUSG00000000308",3.00736085912186,0,0.765715565511035,63.7371742287336,19.8655321369304,3.09353878926973,16.4821646150873
"ENSMUSG00000000317",296.976884838284,160.775566765561,378.263489362451,115.52362828958,425.453479932592,320.954649386734,215.916356457643
"ENSMUSG00000000318",28.5699281616577,45.4877213287929,35.2229160135076,25.893227030423,23.1764541597521,27.0684644061101,24.7232469226309
"ENSMUSG00000000320",7.51840214780465,7.05843951653683,110.263041433589,17.9260802518313,23.1764541597521,8.50723167049175,18.130381076596
"ENSMUSG00000000325",51.8769748198521,85.485545255835,48.2400806271952,89.6304012591567,47.1806388252096,133.795552635916,89.0036889214712
"ENSMUSG00000000326",1030.77293446402,1199.93471781126,1085.01895632914,1127.35126917073,937.818662964254,818.241009761843,878.499373984151
"ENSMUSG00000000339",1775.09474709668,1606.18712554083,1641.69417245566,1814.51767882426,1616.55767764271,1078.87165275782,1529.5448762801
"ENSMUSG00000000340",401.482674692768,682.315819931894,391.280653976139,635.379955592688,413.03752234701,638.815759984199,443.370228145847
"ENSMUSG00000000346",6979.33271380705,6767.47495424404,7161.73768422471,12960.5560220741,7008.39419180789,4786.47789169759,6477.49069372929
"ENSMUSG00000000355",412.760277914475,470.562634435789,429.566432251691,699.117129821422,524.781140617243,405.253581394334,482.927423222057
"ENSMUSG00000000359",103.002109424924,149.795771962059,130.937361702387,97.5975480377484,123.331845350109,246.709718444261,65.928658460349
"ENSMUSG00000000365",1.50368042956093,0,0,53.778240755494,1.65546101141086,0,9.88929876905235
"ENSMUSG00000000374",1051.82446047787,994.455700774301,1173.84196192842,697.125343126774,1110.81433865669,1012.36056878852,929.594084290921
"ENSMUSG00000000378",493.959021110765,412.526576188708,461.726486003154,541.765980944236,350.130003913397,600.919909815645,471.389907991496
"ENSMUSG00000000384",1205.19986429308,977.201737511655,926.515834268352,774.805024218043,876.566605542052,1030.14841682682,1054.85853536558
"ENSMUSG00000000385",2.25552064434139,0.784271057392982,0.765715565511035,0,2.48319151711629,2.3201540919523,8.24108230754363
"ENSMUSG00000000386",51.1251346050716,25.0966738365754,21.440035834309,0,13.2436880912869,66.5110839692992,36.260762153192
"ENSMUSG00000000392",375.920107390232,1161.50543599901,679.189706608288,539.774194249588,741.646533112066,557.610366765868,291.734313687044
"ENSMUSG00000000394",0.751840214780465,2.35281317217894,0,0,0.827730505705431,1.54676939463486,4.94464938452618
"ENSMUSG00000000399",1577.36077060941,1747.35591587156,1445.67098768483,1997.76205473187,1637.25094028534,1590.85232238196,1142.21400782555
"ENSMUSG00000000402",6.76656193302418,8.6269816313228,6.89144008959932,47.8028806715502,10.7604965741706,3.09353878926973,9.88929876905235
"ENSMUSG00000000409",9.02208257736558,6.27416845914385,13.0171646136876,19.9178669464793,6.62184404564345,13.1475398543963,11.5375152305611
"ENSMUSG00000000411",1.50368042956093,1.56854211478596,0,0,0,0,4.94464938452618
"ENSMUSG00000000416",5.26288150346325,6.27416845914385,14.5485957447097,55.7700274501419,26.4873761825738,17.0144633409835,21.4268139996134
"ENSMUSG00000000420",9591.97746016917,5726.74726108355,9394.56427325489,10116.2846221168,9065.30449848588,8214.89225490576,6381.89413896179
"ENSMUSG00000000435",0,0,0,0,0.827730505705431,0,1.64821646150873
"ENSMUSG00000000439",328.554173859063,406.252407729564,366.012040314275,535.790620860292,340.197237844932,450.883278536063,412.054115377181
"ENSMUSG00000000440",27.8180879468772,83.132732083656,68.9144008959932,31.8685871143668,52.9747523651476,66.5110839692992,16.4821646150873
"ENSMUSG00000000441",942.055789119922,872.893686878388,973.990199330037,730.985716935789,886.499371610517,905.633480558713,804.329633216258
"ENSMUSG00000000486",75.1840214780465,61.1731424766526,101.840170212968,31.8685871143668,92.7058166390083,93.5795483754093,69.2250913833665
"ENSMUSG00000000489",116.535233290972,39.2135528696491,346.103435610988,5.97536008394378,201.966243392125,23.201540919523,77.4661736909101
"ENSMUSG00000000530",224.800224219359,243.908298849217,422.674992162091,242.997976747047,363.373692004684,107.500472927123,80.7626066139276
"ENSMUSG00000000531",1168.35969376884,610.947153709133,1179.96768645251,970.00012029354,1207.65880782422,402.933427302382,468.093475068478
"ENSMUSG00000000532",1155.57841011757,328.609573047659,1431.12239194012,167.310082350426,1475.84349167278,492.646052191204,515.891752452231
"ENSMUSG00000000538",636.808661919054,615.65278005349,676.892559911755,866.427212171848,687.016319735508,794.266084145003,590.061493220124
"ENSMUSG00000000544",0.751840214780465,7.05843951653683,0,3.98357338929585,8.27730505705431,0,0
"ENSMUSG00000000552",611.997934831298,607.810069479561,667.703973125623,1023.77836104903,595.138233602205,553.743443279281,655.990151680473
"ENSMUSG00000000555",11982.829343171,7970.54675628487,13030.9474938668,3043.45006942203,11478.1389226172,5821.26661670831,5897.31849927822
"ENSMUSG00000000560",1.50368042956093,2.35281317217894,0.765715565511035,191.211522686201,4.96638303423259,10.827385762444,42.8536279992269
"ENSMUSG00000000561",811.235591748121,602.32017207781,800.938481524543,748.91179718762,826.902775199726,676.711610152753,870.258291676607
"ENSMUSG00000000562",43.606732457267,2.35281317217894,48.2400806271952,33.8603738090147,67.0461709621399,0,37.9089786147007
"ENSMUSG00000000563",5342.57656622998,5215.40253166333,5226.00873461281,5399.73372919053,5081.43757452564,3611.70653647241,5509.98763082367
"ENSMUSG00000000567",385.694030182378,499.580663559329,428.80071668618,715.051423378605,311.226670145242,492.646052191204,407.109465992655
"ENSMUSG00000000568",4065.95188153275,3212.37425108165,3588.14313998471,4051.29413691388,4007.8711086257,4832.10758883932,3489.27424901397
"ENSMUSG00000000579",45.1104128868279,65.8787688210104,60.4915296753718,101.581121427044,32.2814897225118,71.1513921532037,75.8179572294014
"ENSMUSG00000000581",1511.19883170873,1880.68199562837,1503.86537066367,5584.96989179278,1801.96931092072,1621.01432557734,2292.66909795864
"ENSMUSG00000000594",1160.84129162104,1377.17997678208,1237.39635386583,1175.15414984228,1080.18830994559,611.747295578089,1008.70847444334
"ENSMUSG00000000600",574.405924092275,614.868508996097,575.052389698787,491.971313578038,682.877667206981,608.653756788819,680.713398603104
"ENSMUSG00000000605",973.633078140702,992.887158659515,973.990199330037,517.864540608461,934.507740941432,621.801296643215,718.622377217804
"ENSMUSG00000000606",0,0,0,0,0,0,11.5375152305611
"ENSMUSG00000000627",13.5331238660484,12.5483369182877,6.89144008959932,17.9260802518313,8.27730505705431,14.6943092490312,49.4464938452618
"ENSMUSG00000000628",1875.84133587726,650.944977636175,2235.88945129222,1135.31841594932,2290.33030928693,521.261285991949,807.626066139276
"ENSMUSG00000000631",792.43958637861,498.796392501936,723.601209407928,619.445662035505,805.381782051385,1013.90733818315,1020.2459896739
"ENSMUSG00000000632",2.25552064434139,1.56854211478596,0,83.6550411752129,4.96638303423259,0,9.88929876905235
"ENSMUSG00000000673",2.25552064434139,0.784271057392982,3.82857782755518,25.893227030423,1.65546101141086,0.773384697317432,21.4268139996134
"ENSMUSG00000000682",506.740304762033,351.353433712056,321.600537514635,878.377932339735,292.188868514017,102.086780045901,680.713398603104
"ENSMUSG00000000686",11.277603221707,13.3326079756807,22.9714669653311,0,16.5546101141086,13.9209245517138,13.1857316920698
"ENSMUSG00000000690",343.590978154672,399.193968213028,295.56620828726,225.071896495216,355.924117453335,8.50723167049175,192.841325996521
"ENSMUSG00000000693",1851.0306087895,3617.05811669643,1866.04883315039,932.156173095229,1867.36002087145,6490.24437988789,1343.29641612961
"ENSMUSG00000000706",5.26288150346325,47.8405345009719,10.7200179171545,0,7.44957455134888,56.4570829041725,6.5928658460349
"ENSMUSG00000000708",428.548922424865,884.657752739283,504.606557671772,1808.54231874032,538.02482870853,777.251620804019,812.570715523802
"ENSMUSG00000000711",1992.37656916823,2168.50947369159,2235.12373572671,1987.80312125863,2196.79676214221,1681.3383319681,1338.35176674509
"ENSMUSG00000000724",0,0.784271057392982,0,0,0,0,1.64821646150873
"ENSMUSG00000000730",22.5552064434139,10.1955237461088,16.8457424412428,0,5.79411353993802,3.09353878926973,23.0750304611222
"ENSMUSG00000000731",0,0,0,15.9342935571834,0,0,4.94464938452618
"ENSMUSG00000000732",191.719254769018,119.209200723733,185.30316685367,55.7700274501419,156.441065578327,28.615233800745,118.671585228628
"ENSMUSG00000000738",1691.64048325605,1524.62293557196,1602.6426786146,635.379955592688,1544.54512364633,1411.42707260431,1036.72815428899
"ENSMUSG00000000739",15.0368042956093,44.7034502713999,26.0343292273752,0,18.2100711255195,8.50723167049175,24.7232469226309
"ENSMUSG00000000740",251.866471951456,185.087969544744,284.846190370105,290.800857418597,247.491421205924,279.96526042891,311.512911225149
"ENSMUSG00000000743",2403.63316665315,2183.41062378206,2434.97549832509,2587.33091634766,2287.01938726411,1675.92463908688,1733.92371750718
"ENSMUSG00000000751",1984.85816702043,2651.62044504567,1824.7001926128,1856.34519941187,1849.14994974593,3064.15017077167,1369.66787951375
"ENSMUSG00000000753",5280.1738284032,8389.34750093272,6042.26152744758,4895.8116954446,5441.50034450751,5549.80858794989,3101.94338055942
"ENSMUSG00000000759",984.158841147628,1150.5256411955,967.098759240437,816.63254480565,1057.01185578584,1204.93335842056,749.93848998647
"ENSMUSG00000000766",0,0,0,0,3.31092202282173,0,0
"ENSMUSG00000000776",652.597306429443,362.333228515557,548.252344905901,442.17664621184,558.718091351166,450.883278536063,573.579328605037
"ENSMUSG00000000782",305.998967415649,430.564810508747,215.166073908601,754.887157271564,175.478867209551,260.630642995975,222.509222303678
"ENSMUSG00000000787",21216.9308611047,17842.9508267477,21362.6985621924,17424.1500047801,22741.067913751,18168.3533093811,15437.1953784907
"ENSMUSG00000000791",5.26288150346325,19.6067764348245,11.4857334826655,75.6878943966212,11.588227079876,23.201540919523,19.7785975381047
"ENSMUSG00000000792",9.77392279214604,9.41125268871578,14.5485957447097,0,9.93276606846518,17.7878480383009,1.64821646150873
"ENSMUSG00000000794",9.77392279214604,6.27416845914385,6.89144008959932,0,6.62184404564345,13.9209245517138,11.5375152305611
"ENSMUSG00000000804",854.090483990608,1039.1591510457,773.372721166145,985.934413850723,959.339656112595,1085.05873033636,1323.51781859151
"ENSMUSG00000000805",0.751840214780465,1.56854211478596,0,0,0,11.6007704597615,0
"ENSMUSG00000000811",783.417503801244,625.848303799599,621.761039194961,533.798834165644,690.32724175833,572.3046760149,588.413276758615
"ENSMUSG00000000817",3.00736085912186,0,2.29714669653311,0,0,0.773384697317432,3.29643292301745
"ENSMUSG00000000823",624.779218482566,979.554550683834,613.338167974339,673.223902790999,735.852419572128,1342.59583454306,871.906508138116
"ENSMUSG00000000826",2219.43231403193,2083.02392843576,2573.57001568259,3137.06404407048,2210.0404502335,1935.00851268821,2060.27057688591
"ENSMUSG00000000827",1739.00641678721,2014.00807538518,1833.12306383342,4228.56315273755,1708.43576377601,1836.01527143158,2160.81178103794
"ENSMUSG00000000838",1985.61000723521,2077.53403103401,1924.24321612923,3113.16260373471,2186.86399607375,3186.34495294782,1847.65065335128
"ENSMUSG00000000861",0,0.784271057392982,1.53143113102207,229.055469884511,1.65546101141086,0.773384697317432,39.5571950762094
"ENSMUSG00000000869",8.27024236258511,16.4696922052526,19.9086047032869,0,12.4159575855815,41.7627736551413,14.8339481535785
"ENSMUSG00000000876",263.895915387943,494.875037214971,268.000447928862,406.324485708177,257.424187274389,384.372194566764,242.287819841783
"ENSMUSG00000000881",1051.82446047787,1219.54149424609,1091.91039641874,1529.69218148961,1118.26391320804,1317.8475242289,827.40466367738
"ENSMUSG00000000884",92.4763464179971,48.6248055583649,59.7258141098607,103.572908121692,76.9789370306051,81.2053932183304,64.2804419988403
"ENSMUSG00000000889",0,0,0,0,0,0,6.5928658460349
"ENSMUSG00000000901",293.217683764381,580.360582470806,495.41797088564,157.351148877186,370.823266556033,378.185116988224,174.710944919925
"ENSMUSG00000000902",1079.64254842475,1298.75287104278,997.727381860879,1019.79478765974,984.999301789463,1133.00858157004,749.93848998647
"ENSMUSG00000000903",0.751840214780465,4.70562634435789,5.36000895857725,0,3.31092202282173,2.3201540919523,0
"ENSMUSG00000000915",365.394344383306,527.814421625477,393.577800672672,292.792644113245,371.650997061739,461.710664298507,466.445258606969
"ENSMUSG00000000916",322.539452140819,419.585015705245,318.537675252591,217.104749716624,307.088017616715,492.646052191204,321.402209994202
"ENSMUSG00000000934",302.991606556527,203.126203864782,235.840394177399,535.790620860292,245.835960194513,144.62293839836,243.936036303291
"ENSMUSG00000000938",1.50368042956093,0,0.765715565511035,1424.12748667327,25.6596456768684,0,293.382530148553
"ENSMUSG00000000942",113.52787243185,32.1551133531122,102.605885778479,0,102.638582707473,9.28061636780918,65.928658460349
"ENSMUSG00000000948",0,0,1.53143113102207,37.8439471983106,1.65546101141086,0,16.4821646150873
"ENSMUSG00000000957",13928.5918190229,11085.6713962498,15372.5056931995,6811.91049569591,12790.919504666,7806.54513472216,6894.489458491
"ENSMUSG00000000958",178.937971117751,95.6810690019437,225.886091825755,370.472325204514,181.272980749489,52.5901594175854,141.74661568975
"ENSMUSG00000000959",604.479532683494,687.021446276252,582.709545353898,979.959053766779,509.881991514546,683.67207242861,735.104541832892
"ENSMUSG00000000976",282.691920757455,279.200496431901,216.697505039623,306.735150975781,233.420002608932,462.484048995824,324.698642917219
"ENSMUSG00000000982",11.277603221707,5.48989740175087,114.857334826655,37.8439471983106,40.5587947795661,3.09353878926973,8.24108230754363
"ENSMUSG00000000983",3.75920107390232,0,0.765715565511035,0,0,0.773384697317432,13.1857316920698
"ENSMUSG00000001016",3077.28199909644,2032.83058076261,2663.92445241289,1677.08439689355,2796.07364827295,1958.21005360774,2361.894189342
"ENSMUSG00000001017",3777.24523905705,2695.53962425968,3604.22316686044,3382.05380751218,3763.6906094426,2729.27459683322,2666.81423472112
"ENSMUSG00000001018",1220.23666858869,1690.10412868188,1372.16229339577,3021.5404157809,1374.03263947102,1141.51581324053,1305.38743751491
"ENSMUSG00000001020",29.3217683764381,22.7438606643965,9.95430235164346,45.8110939769023,15.7268796084032,25.5216950114753,42.8536279992269
"ENSMUSG00000001021",23.3070466581944,5.48989740175087,11.4857334826655,0,28.9705676996901,11.6007704597615,19.7785975381047
"ENSMUSG00000001023",23.3070466581944,13.3326079756807,37.5200627100407,53.778240755494,28.1428371939847,42.5361583524588,13.1857316920698
"ENSMUSG00000001025",44314.2140993754,64528.2540601797,44482.7143472326,40986.986602465,38911.6110732123,38103.1172674352,45856.6783920958
"ENSMUSG00000001027",3.00736085912186,7.84271057392982,5.36000895857725,0,6.62184404564345,66.5110839692992,1.64821646150873
"ENSMUSG00000001029",47.3659335311693,15.6854211478596,104.137316909501,5.97536008394378,72.8402845020779,20.1080021302532,42.8536279992269
"ENSMUSG00000001034",418.774999632719,359.196144285986,432.629294513735,515.872753913813,386.550146164436,528.221748267806,580.172194451072
"ENSMUSG00000001036",1885.61525866941,2068.90704940269,2120.26640090006,2258.68611173075,2009.72966785279,1575.38462843561,1475.15373305031
"ENSMUSG00000001039",74.432181263266,79.2113767966911,77.3372721166145,101.581121427044,56.2856743879693,111.36739641371,62.6322255373316
"ENSMUSG00000001052",2449.49541975475,1613.24556505736,2197.60367301667,1657.16652994707,2259.70428057583,1533.62185478047,2404.74781734123
"ENSMUSG00000001053",183.449012406433,138.031706101165,257.280430011708,51.7864540608461,230.936811091815,262.950797087927,121.968018151646
"ENSMUSG00000001054",397.723473618866,524.677337395905,387.452076148584,613.470301951561,374.134188578855,460.163894903872,489.520289068092
"ENSMUSG00000001056",2190.86238587027,1620.3040045739,1733.58004031698,1557.57719521468,1521.36866948658,1540.58231705632,1801.50059242904
"ENSMUSG00000001062",339.07993686599,254.888093652719,288.67476819766,416.283419181416,313.709861662358,382.052040474811,532.373917067318
"ENSMUSG00000001065",190.215574339458,280.769038546687,196.023184770825,91.6221879538046,237.558655137459,370.45127001505,306.568261840623
"ENSMUSG00000001076",0,0,0,19.9178669464793,0,2.3201540919523,0
"ENSMUSG00000001082",1642.77086929532,1395.21821110211,1495.44249944305,495.954886967333,1391.41498009083,1385.13199289552,1048.26566951955
"ENSMUSG00000001089",2320.17890281251,1580.30618064686,2555.19284211032,2441.93048763836,2474.91421205924,1578.47816722488,1852.59530273581
"ENSMUSG00000001095",1.50368042956093,0,0,0,0.827730505705431,0,0
"ENSMUSG00000001098",2786.3198359764,2432.80882003303,3469.4572273305,2561.43768931723,2854.01478367233,1924.18112692577,1814.68632412111
"ENSMUSG00000001100",1484.13258397664,2052.43735719743,1429.5909608091,2017.67992167835,1379.82675301095,1906.39327888747,1115.84254444141
"ENSMUSG00000001105",583.428006669641,576.439227183841,605.681012319229,1013.81942757579,626.591992819011,440.829277470936,715.325944294787
"ENSMUSG00000001119",23863.4084171319,18893.8740436543,27699.7605823617,7518.99477229592,24797.1504899233,15598.3959601953,8407.55217015601
"ENSMUSG00000001120",753.343895210026,767.017094130336,804.767059352098,926.180813011286,719.29780945802,695.272842888371,525.781051221284
"ENSMUSG00000001123",623.275538053005,483.110971354077,785.624170214322,629.404595508745,651.423907990174,535.95559524098,618.081173065772
"ENSMUSG00000001127",861.608886138412,937.203913584613,903.544367303021,930.164386400581,899.743059701804,1058.76365062756,1489.98768120389
"ENSMUSG00000001128",947.318670623386,425.074913106996,1104.16184546691,491.971313578038,966.789230663944,238.202486773769,870.258291676607
"ENSMUSG00000001131",2786.3198359764,1704.22100771495,2075.08918253491,2372.21795332568,1740.71725349852,976.784872711917,1862.48460150486
"ENSMUSG00000001134",45.1104128868279,54.1147029601157,72.7429787235483,119.507201678876,62.9075184336128,41.7627736551413,57.6875761528054
"ENSMUSG00000001138",317.276570637356,457.230026460108,320.069106383613,131.457921846763,354.268656441925,494.966206283156,260.418200918379
"ENSMUSG00000001143",114.279712646631,179.598072142993,160.800268757317,185.236162602257,123.331845350109,163.184171133978,242.287819841783
"ENSMUSG00000001150",1037.53949639704,1185.81783877819,923.452972006308,374.45589859381,1033.83540162608,1609.41355511758,955.965547675061
"ENSMUSG00000001151",784.169344016025,506.639103075866,627.886763719049,225.071896495216,864.978378462176,1053.34995774634,937.835166598465
"ENSMUSG00000001155",13.5331238660484,21.1753185496105,10.7200179171545,75.6878943966212,17.3823406198141,7.73384697317432,4.94464938452618
"ENSMUSG00000001156",821.761354755048,406.252407729564,964.035896978393,521.848113997757,867.461569979292,327.915111662591,603.247224912194
"ENSMUSG00000001157",436.06732457267,501.933476731508,424.206423293113,723.018570157197,461.873622183631,638.042375286881,548.856081682406
"ENSMUSG00000001158",1129.26400260026,910.538697633252,1027.59028891581,2390.14403357751,1046.25135921167,876.24486206065,1117.49076090292
"ENSMUSG00000001166",25.5625673025358,10.1955237461088,16.8457424412428,11.9507201678876,10.7604965741706,27.0684644061101,18.130381076596
"ENSMUSG00000001173",1040.54685725616,1042.29623527527,1168.48195296984,834.558625057481,1311.1251210374,1128.36827338613,880.14759044566
"ENSMUSG00000001175",15966.8306412927,14181.1892597799,14836.5047973418,13848.892887887,13926.5657584939,12934.8590626341,12485.2396959286
"ENSMUSG00000001211",1058.59102241089,1273.6561972062,1062.81320492932,1201.0473768727,931.19681891861,1487.21877294142,1204.84623336288
"ENSMUSG00000001225",2.25552064434139,0.784271057392982,0,113.531841594932,8.27730505705431,1.54676939463486,32.9643292301745
"ENSMUSG00000001227",997.691965013677,360.764686400771,1093.44182754976,91.6221879538046,1124.05802674798,206.493714183754,402.164816608129
"ENSMUSG00000001228",1568.33868803205,1017.98383249609,1274.15070101036,669.240329401703,1251.52852462661,1924.18112692577,891.685105676221
"ENSMUSG00000001229",1320.98325736928,1053.27603007877,1156.23050392166,999.876920713259,1280.4990923263,1365.02399076527,1140.56579136404
"ENSMUSG00000001240",108.264990928387,156.069940421203,152.377397536696,13.9425068625355,123.331845350109,150.810015976899,69.2250913833665
"ENSMUSG00000001247",9.77392279214604,43.919179214007,23.7371825308421,0,27.3151066882792,40.9893889578239,23.0750304611222
"ENSMUSG00000001248",1457.81817645932,840.738573525276,1646.28846584873,774.805024218043,1499.84767633824,641.135914076151,1193.30871813232
"ENSMUSG00000001249",16.5404847251702,10.1955237461088,32.9257693169745,0,19.8655321369304,4.64030818390459,26.3714633841396
"ENSMUSG00000001270",151.871723385654,397.625426098242,163.09741545385,252.956910220287,127.470497878636,104.406934137853,194.48954245803
"ENSMUSG00000001280",2979.54277117498,1625.79390197565,3160.87385442955,1782.64909170989,3737.20323326002,1485.67200354679,1880.61498258146
